"Date:May 06, 1985","Location:Off Tanegashima, Japan",Aboard:17   (passengers:15  crew:2),Fatalities:17   (passengers:15  crew:2),Summary:The helicopter crashed into the East China Sea.
"Date:May 28, 1985","Location:Cabimas, Venezuela",Aboard:13   (passengers:8  crew:5),Fatalities:2   (passengers:0  crew:2),"Summary:The aircraft's tail struck a hill 1,500 feet from the end of the runway after which an emergency crash landing was made."
"Date:May 31, 1985","Location:Nashville, Tennessee",Aboard:2   (passengers:0  crew:2),Fatalities:2   (passengers:0  crew:2),Summary:The cargo plane crashed after losing the No. 1 engine. Fuel starvation. Pilot had the fuel selector for the No. 1 engine in the off and feathered position.
"Date:June 14, 1985","Location:Athens, Greece",Aboard:153   (passengers:145  crew:8),Fatalities:1   (passengers:1  crew:0),Summary:The aircraft was hijacked while en route from Athens to Rome over Italian airspace. U.S. Navy diver Robert Stethem was murdered aboard.
"Date:June 23, 1985","Location:Juara, Brazil",Aboard:17   (passengers:15  crew:2),Fatalities:17   (passengers:15  crew:2),Summary:The plane stalled and crashed into an emergency vehicle while making an emergency landing attempt after an engine caught fire. A faulty fuel injection nozzle caused a blow torch effect damaging the compressor turbine vane ring and causing thermal fatigue and loss of one of the turbine blades.The resulting imbalance ruptured the starting control bypass fuel return line.
"Date:June 23, 1985","Location:Atlantic Ocean, 110 miles West of Ireland",Aboard:329   (passengers:307  crew:22),Fatalities:329   (passengers:307  crew:22),"Summary:The aircraft broke up in flight and crashed into the ocean. Detonation of an explosive device in the forward cargo hold. Terrorist working in Vancouver, Canada, checked baggage with bombs onto two flights. One bag transferred at Toronto onto flight 182. The other would have been transferred at Tokyo onto another Air India flight, but exploded at the airport killing 2 baggage handlers. The aircraft was named "" Emperor Kanishka."""
"Date:July 10, 1985","Location:Near Uchuduk, Uzbekistan, USSR",Aboard:200   (passengers:191  crew:9),Fatalities:200   (passengers:191  crew:9),"Summary:The crew climbed to the cruising altitude of FL380  at an airspeed of which is close to stall speed. During cruise flight vibrations started because of the low airspeed but were assumed by the crew to be  caused by engine surges. They reduced power to idle, causing the airspeed to drop. Trying to maintain altitude, the airplane eventually stalled, went into a flat spin and crashed."
"Date:July 24, 1985","Location:Leticia, Colombia",Aboard:80   (passengers:76  crew:4),Fatalities:80   (passengers:76  crew:4),"Summary:Crashed into the Amazon jungle in poor weather, after the crew reported a fire in the No. 3 engine. The last words from the aircraft was ""We're falling."""
"Date:August 02, 1985","Location:Ft. Worth-Dallas, Texas",Aboard:163   (passengers:152  crew:11),Fatalities:134   (passengers:126  crew:8),"Summary:While on a flight from Fort Lauderdale, FL to Dallas/ Forth Worth, the aircraft crashed while making an landing attempt in thunderstorm activity. The plane touched down 6,000 feet short of the runway and 360 feet to the left of the runway centerline, became airborne again, struck a car killing the driver, crossed the highway and crashed into two water tank reservoirs. Microburst induced windshear. The flightcrew's decision to initiate and continue the approach into a cumulonimbus cloud which they observed to contain lightning. Lack of training for avoiding and escaping from low-altitude windshear."
"Date:August 12, 1985","Location:Mulia, Indonesia",Aboard:19   (passengers:16  crew:3),Fatalities:8   (passengers:8  crew:0),Summary:Unknown circumstances.
"Date:August 12, 1985","Location:Mt. Osutaka, near Ueno Village, Japan",Aboard:524   (passengers:509  crew:15),Fatalities:520   (passengers:505  crew:15),"Summary:The aircraft suffered an aft pressure bulkhead failure at 23,900 ft. The aircraft had severe control difficulties with loss of all controls and eventually after 40 minutes, collided with a mountain. Improper repair of the  bulkhead while being supervised by Boeing engineers after a tail strike in 1978. Worst single plane disaster in aviation history. Kyu Sakamoto, 43, famous for his Japanese song ""Sukiyaki"" was killed in the accident. Since the authorities mistakenly thought there were no survivors, some passengers that were injured, died because of the delay in dispatching rescue teams."
"Date:August 15, 1985","Location:Aden, Yemen",Aboard:73   (passengers:65  crew:8),Fatalities:3   (passengers:1  crew:2),"Summary:As the plane reached FL230, water was spilled on the autopilot panel and the crew had to disengage the autopilot because the stabilizer trim wheel started to rotate. Control was lost as the plane pitched up and down. Control was regained at 1,000 ft. and an emergency landing was carried out."
"Date:August 22, 1985","Location:Manchester, England",Aboard:137   (passengers:131  crew:6),Fatalities:55   (passengers:53  crew:2),"Summary:During takeoff from Manchester, failure of the No. 9 combustor on the port engine resulted in its ejection from the engine and fracturing of the fuel tank access panel and resulting fire. The fire spread into the cabin incapacitating and killing passengers due to toxic smoke. Thermal metal fatigue of the combustor. Slow braking, using reverse thrust and turning the aircraft so it stopped with fire upwind of the fuselage, all helped to feed the flames. The front starboard side door was farthest from flames but jammed when there was a partial premature chute deployment, and  the crew spent time trying to unjam it, while toxic smoke accumulated in the cabin, before starting evacuations through port side door.  The aircraft was named ""River Orrin."""
"Date:August 25, 1985","Location:Auburn, Maine",Aboard:8   (passengers:6  crew:2),Fatalities:8   (passengers:6  crew:2),"Summary:While on approach, ATC noticed the flight was east of course and the crew was given instructions to correct.   The crew then tried, unsuccessfully to intercept the glideslope. The plane struck trees and crashed short and right of the runway centerline. The pilot's continuation of an unstabilized approach which resulted in a descent below glideslope. Improper IFR procedure by pilot. Missed approach not performed. Decision height not identified. Samantha Smith, 13, along with her father were killed. She became famous for writing to Soviet leader Yuri Andropov about her fear of nuclear war. She later visited him in Moscow."
"Date:August 27, 1985","Location:Beale AFB, California",Aboard:7   (passengers:0  crew:7),Fatalities:7   (passengers:0  crew:7),Summary:Crashed while trying to land with 3 engines.
"Date:September 04, 1985","Location:Near Kandahar, Afghanistan",Aboard:52   (passengers:47  crew:5),Fatalities:52   (passengers:47  crew:5),Summary:Shot down by rebels with a ground-to-air missile while flying at FL130.
"Date:September 06, 1985","Location:Milwaukee, Wisconsin",Aboard:31   (passengers:27  crew:4),Fatalities:31   (passengers:27  crew:4),Summary:The aircraft stalled and dove into the ground as it  took off.  Failure of right engine after compressor spacer failure precipitated by a fatigue crack. The crew's improper use of flight controls in response to the catastrophic failure of the right engine during a critical phase of flight which led to an accelerated stall and loss of control of the airplane. Contributing to the loss of control was a lack of crew coordination in response to the emergency.
"Date:September 22, 1985",Location:Afghanistan,Aboard:26   (passengers:22  crew:4),Fatalities:26   (passengers:22  crew:4),Summary:Shot down by Afghan rebels.
"Date:September 25, 1985","Location:Near Kharkov, Ukraine",Aboard:9   (passengers:4  crew:5),Fatalities:9   (passengers:4  crew:5),Summary:The plane crashed en route after a fire in the No. 1 engine which led to the seperation of the outer wing.
"Date:September 29, 1985","Location:Jenkinsburg, Georgia",Aboard:17   (passengers:16  crew:1),Fatalities:17   (passengers:16  crew:1),Summary:Lost power and spiraled into the ground after takeoff. Contaminated fuel. Overloaded.
"Date:October 09, 1985","Location:Vit�ria da Conquista, Brazil",Aboard:2   (passengers:0  crew:2),Fatalities:2   (passengers:0  crew:2),"Summary:The pilot of the cargo plane stayed at a low altitude after taking off in IMC conditons and crashed."
"Date:October 10, 1985","Location:Off South Head, Australia",Aboard:2   (passengers:0  crew:2),Fatalities:2   (passengers:0  crew:2),"Summary:After attaining 5,000 ft. the cargo plane lost control crashed into Botany Bay after taking off from Sydney."
"Date:October 11, 1985","Location:Homer City, Pennsylvania",Aboard:1   (passengers:0  crew:1),Fatalities:1   (passengers:0  crew:1),Summary:The cargo plane struck high ground while en route. Pilot error. Altitude not maintained. Improper clearance.
"Date:October 11, 1985","Location:Near Beni, Bolivia",Aboard:2   (passengers:0  crew:2),Fatalities:2   (passengers:0  crew:2),Summary:The cargo plane crashed into mountains while en route.
"Date:October 11, 1985","Location:Near Kutayissi, USSR",Aboard:14   (passengers:10  crew:4),Fatalities:14   (passengers:10  crew:4),Summary:Crashed into a mountain slope after taking off in bad weather. Instructions to climb normally were delayed because of traffic.
"Date:October 12, 1985","Location:Putao, Myanmar",Aboard:4   (passengers:2  crew:2),Fatalities:4   (passengers:2  crew:2),Summary:The cargo plane overfew the runway and crashed one mile beyond the end.
"Date:November 15, 1985","Location:Dothan, Alabama",Aboard:4   (passengers:0  crew:4),Fatalities:4   (passengers:0  crew:4),Summary:Crashed during a test flight. The elevators locked soon after takeoff.
"Date:November 21, 1985","Location:Near Sibyak, Indonesia",Aboard:11   (passengers:0  crew:11),Fatalities:11   (passengers:0  crew:11),Summary:Crashed into Mt. Sibayak.
"Date:November 24, 1985","Location:Luqa, Malta",Aboard:103   (passengers:97  crew:6),Fatalities:60   (passengers:?  crew:?),"Summary:Hijacking. While on the ground at Malta to refuel the aircraft was stormed by Egyptian forces. During the fight, several hand grenades were thrown into the cabin causing a fire."
